index	return	risk	AAPL	AU	SIMO	SIRI	SPY	TSLA
34	0.03899101999348747	0.047010377430615924	0.09186517368655134	0.4091631762688263	0.07483130134009375	-1.1049259706166852e-19	0.3591404146765645	0.06499993402796413
35	0.039395763679688695	0.04776460290187835	0.09063642767731223	0.41683601445539126	0.07929970681324601	-1.0458341989324561e-19	0.34540522684055924	0.06782262421349125
36	0.03980050736588993	0.04852616237881711	0.08940768166807295	0.42450885264195615	0.0837681122863983	-9.86632024890038e-20	0.3316700390045542	0.07064531439901836
37	0.04020525105209116	0.04929471595102825	0.08817893565883378	0.43218169082852104	0.08823651775955059	-9.274998217705887e-20	0.3179348511685491	0.0734680045845455
38	0.04060999473829239	0.050069941549854315	0.08695018964959436	0.43985452901508587	0.09270492323270278	-8.682977570726736e-20	0.3041996633325444	0.07629069477007258
39	0.041014738424493616	0.05085153403345009	0.08572144364035525	0.44752736720165076	0.09717332870585506	-8.092958874410424e-20	0.2904644754965392	0.07911338495559968
40	0.041419482110694836	0.05163920430196879	0.08449269763111603	0.4552002053882155	0.10164173417900725	-7.501035060935693e-20	0.27672928766053445	0.08193607514112673
41	0.04182422579689606	0.05243267844542989	0.08326395162187676	0.4628730435747805	0.1061101396521596	-6.909216169969756e-20	0.26299409982452926	0.08475876532665388
42	0.04222896948309728	0.05323169692597878	0.08203520561263747	0.47054588176134526	0.11057854512531175	-6.317572717273706e-20	0.24925891198852454	0.08758145551218095
43	0.042633713169298516	0.0540360137955485	0.0808064596033982	0.47821871994791026	0.11504695059846405	-5.726278584364528e-20	0.23552372415251946	0.09040414569770804
44	0.04303845685549976	0.05484539594936104	0.07957771359415905	0.48589155813447504	0.1195153560716163	-5.136230098509557e-20	0.22178853631651452	0.09322683588323513
45	0.04344320054170098	0.055659622415245566	0.07834896758491973	0.49356439632103993	0.12398376154476855	-4.5452203975102324e-20	0.2080533484805096	0.09604952606876223
46	0.043847944227902204	0.056478483678381985	0.07712022157568059	0.5012372345076048	0.12845216701792075	-3.95347615458684e-20	0.19431816064450452	0.09887221625428931
47	0.04425268791410344	0.05730178104079183	0.07589147556644114	0.5089100726941698	0.13292057249107303	-3.362576877914248e-20	0.18058297280849966	0.10169490643981645
48	0.04465743160030467	0.05812932601467589	0.07466272955720202	0.5165829108807347	0.13738897796422533	-2.7695274713987434e-20	0.16684778497249436	0.1045175966253436
49	0.04506217528650588	0.05896093974853295	0.0734339835479629	0.5242557490672993	0.1418573834373775	-2.1784638357192514e-20	0.1531125971364897	0.1073402868108706
50	0.04546691897270712	0.05979645248487431	0.07220523753872346	0.5319285872538644	0.14632578891052983	-1.5894776036143778e-20	0.13937740930048453	0.11016297699639781
51	0.04587166265890834	0.06063570304826654	0.0709764915294843	0.5396014254404292	0.15079419438368202	-9.973021774651805e-21	0.12564222146447962	0.11298566718192483
52	0.046276406345109565	0.061478538362385655	0.06974774552024493	0.5472742636269939	0.1552625998568342	-4.0616899477937546e-21	0.11190703362847494	0.11580835736745192
53	0.046681150031310806	0.06232481299473854	0.06851899951100612	0.554947101813559	0.15973100532998669	1.8615027542988793e-21	0.09817184579246911	0.11863104755297908
54	0.047085893717512026	0.0631743887277033	0.06729025350176664	0.5626199400001237	0.16419941080313877	7.76987775779989e-21	0.08443665795646478	0.1214537377385061
55	0.04749063740371326	0.06402713415455077	0.06606150749252751	0.5702927781866888	0.16866781627629124	1.3689839522544166e-20	0.07070147012045916	0.12427642792403329
56	0.04789538108991447	0.06488292429913087	0.06483276148328822	0.5779656163732534	0.17313622174944326	1.959433944612271e-20	0.05696628228445485	0.12709911810956032
57	0.048300124776115706	0.06574164025794223	0.06360401547404894	0.5856384545598183	0.1776046272225956	2.5508686139163203e-20	0.04323109444844964	0.12992180829508745
58	0.04870486846231693	0.06660316886334065	0.0623752694648098	0.5933112927463833	0.18207303269574793	3.142816556121787e-20	0.02949590661244441	0.13274449848061456
59	0.04910961214851818	0.0674674023666888	0.06114652345557045	0.6009841309329482	0.1865414381689001	3.733574144831451e-20	0.015760718776439638	0.13556718866614167
60	0.04951435583471941	0.06833423814029639	0.05991777744633129	0.6086569691195131	0.19100984364205234	4.32572740934114e-20	0.0020255309404345993	0.13838987885166876
61	0.049919099520920614	0.06920503031654088	0.05145333563234113	0.6163067122015985	0.19168105114041561	4.8411954280948385e-23	4.1273006701250045e-24	0.14055890102564472
62	0.05032384320712186	0.0700821001155351	0.04173726656241979	0.6239524603033776	0.191695421119671	8.072105199745268e-23	9.068829500926763e-24	0.1426148520145317
63	0.05072858689332308	0.07096525714559042	0.032021197492498564	0.6315982084051565	0.19170979109892636	1.1955243121291122e-22	1.7368384461351402e-23	0.14467080300341867
64	0.05113333057952431	0.07185427695357459	0.022305128422577324	0.6392439565069353	0.19172416107818172	1.5908945614043598e-22	2.3194407987823294e-23	0.14672675399230564
65	0.05153807426572553	0.0727489446036681	0.01258905935265626	0.6468897046087142	0.1917385310574371	2.043323269681815e-22	2.980591578885973e-23	0.14878270498119248
66	0.05194281795192676	0.07364905427104605	0.002872990282734792	0.6545354527104932	0.1917529010366925	2.3884364078866383e-22	3.6543323926598886e-23	0.1508386559700795
67	0.052347561638128	0.07455859895543634	-9.865225519184636e-24	0.6640267944028577	0.185689486128445	-2.7845243919428454e-23	-8.668878078159691e-24	0.15028371946869729
68	0.05275230532432921	0.07548905603023212	-1.3845335218426976e-24	0.674292987973525	0.17707438104310347	2.034628398077779e-24	-1.6269348791668302e-24	0.14863263098337154
69	0.05315704901053045	0.07644038220400462	-2.0194572008656017e-24	0.684559181544193	0.16845927595776136	-4.034882124288209e-24	-1.2045249317567595e-24	0.14698154249804563
70	0.05356179269673167	0.07741180808942472	2.9041106768026786e-24	0.6948253751148606	0.15984417087241956	4.887418098078643e-24	1.6591524539548273e-24	0.14533045401271977
71	0.0539665363829329	0.07840258657005128	1.6145221061889657e-24	0.7050915686855285	0.1512290657870776	9.431157967693371e-24	2.8191245876936442e-24	0.14367936552739394
72	0.05437128006913413	0.07941199329506647	3.604593052732611e-24	0.7153577622561961	0.1426139607017358	1.2464875877736927e-23	4.282484758012195e-24	0.14202827704206808
73	0.05477602375533537	0.08043932698834463	-7.883027768861042e-25	0.725623955826864	0.13399885561639377	5.267866738982704e-25	1.0711539763193403e-24	0.14037718855674225
74	0.0551807674415366	0.08148390959324923	2.1079219424847117e-24	0.7358901493975318	0.1253837505310518	1.009384015358267e-24	3.3452445379156075e-24	0.1387261000714164
75	0.05558551112773781	0.08254508627340962	3.1820556216545485e-24	0.7461563429681994	0.11676864544570999	1.1128856869001456e-24	4.582151777087268e-24	0.13707501158609053
76	0.05599025481393904	0.08362222528843213	5.599647205110774e-24	0.756422536538867	0.10815354036036821	1.6767549302943235e-23	8.118123835641873e-24	0.13542392310076473
77	0.05639499850014027	0.08471471776211503	7.40807271848746e-24	0.7666887301095349	0.09953843527502622	1.8778985792910626e-23	9.874251822143983e-24	0.13377283461543887
78	0.0567997421863415	0.08582197735930555	1.1146095381058577e-23	0.7769549236802026	0.09092333018968443	2.3094722552677342e-23	1.3638961674175815e-23	0.13212174613011304
79	0.05720448587254273	0.08694343988610265	1.383977219597526e-23	0.7872211172508704	0.08230822510434242	3.755470221997748e-23	1.3718228384114303e-23	0.13047065764478719
80	0.05760922955874395	0.08807856282669678	1.4342128237447057e-23	0.797487310821538	0.07369312001900066	3.820398312818644e-23	1.8199577474209654e-23	0.12881956915946133
81	0.0580139732449452	0.08922682482877695	1.996563122495525e-23	0.8077535043922061	0.0650780149336585	3.7935916706731336e-23	2.2295605565523637e-23	0.1271684806741355
82	0.058418716931146406	0.0903877251481359	2.3056527769057832e-23	0.8180196979628737	0.05646290984831669	6.283354533432088e-23	2.5297082186680787e-23	0.12551739218880964
83	0.05882346061734764	0.0915607830618847	1.3216617403374857e-23	0.8282858915335415	0.04784780476297469	3.150752152644908e-23	1.872135324701562e-23	0.1238663037034838
84	0.059228204303548866	0.09274553725854899	2.1120445591576806e-23	0.838552085104209	0.03923269967763304	4.676356119679118e-23	2.5758229090495462e-23	0.122215215218158
85	0.05963294798975009	0.0939415452122709	2.3805101609478965e-23	0.8488182786748768	0.030617594592291124	6.298555219477276e-23	2.7519087800446026e-23	0.1205641267328321
86	0.06003769167595131	0.09514838254737812	2.3551175542475923e-23	0.8590844722455444	0.02200248950694931	5.454665073366399e-23	2.784669221913483e-23	0.11891303824750625
87	0.06044243536215256	0.0963656423987104	2.2928281258863517e-23	0.8693506658162125	0.013387384421607144	4.8761863578317156e-23	2.7195116414211635e-23	0.11726194976218039
88	0.060847179048353774	0.09759293477230248	2.445864060011317e-23	0.8796168593868801	0.004772279336265343	5.0424768266019554e-23	2.727341257813989e-23	0.11561086127685456
89	0.061251922734555014	0.09883237830255075	-1.1651541215821685e-23	0.8897735002241896	-7.596324321704889e-24	-1.9524054116313778e-23	-6.919366921200662e-24	0.11022649977581042
90	0.061656666420756234	0.10010200275094977	-1.8144087082606485e-23	0.8997940911128995	-8.180239890258405e-24	-3.2654961540632164e-23	-1.0248616514487192e-23	0.10020590888710049
91	0.06206141010695747	0.10140442082820424	2.9683687200329243e-24	0.9098146820016096	-5.387688976992331e-26	2.0605037601835025e-24	2.0836560196315346e-24	0.09018531799839037
92	0.062466153793158695	0.10273838536397024	-1.421065765889608e-23	0.9198352728903197	-1.0689291210453182e-23	-2.5456684566240003e-23	-9.656286496713927e-24	0.08016472710968026
93	0.06287089747935992	0.10410268366294642	-1.0461752520507518e-23	0.9298558637790298	-6.675257881977188e-24	-1.5014768690632843e-23	-9.713159447268478e-24	0.07014413622097013
94	0.06327564116556114	0.10549613888384284	-2.9230482319307855e-24	0.93987645466774	-2.0174997743592004e-24	-1.0916861363545975e-23	-1.5326527708867556e-24	0.06012354533226001
95	0.06368038485176238	0.10691761102788608	3.966526204707726e-24	0.9498970455564499	4.827406120626351e-24	5.119445634027341e-24	8.77794195551084e-25	0.05010295444355007
96	0.06408512853796361	0.1083659975793208	8.829258360419783e-24	0.9599176364451599	8.076760695233794e-24	1.7693022993088906e-23	8.635697313568621e-24	0.04008236355484013
97	0.06448987222416484	0.1098402338387538	-1.456557610408683e-23	0.9699382273338701	-1.1222370963289396e-23	-2.6581411322454e-23	-1.435725171028373e-23	0.03006177266612983
98	0.06489461591036608	0.11133929298806686	1.9666749799204504e-25	0.9799588182225805	3.660243937952132e-24	-3.841993658203353e-24	4.059654036026764e-24	0.020041181777419526
99	0.06529935959656728	0.1128621859231549	-3.1330222368276566e-24	0.9899794091112902	1.566887911392601e-25	-1.0508936518971953e-23	-2.5659354362800315e-24	0.010020590888709765
100	0.06570410339391893	0.1144079607977749	4.243591102348947e-10	1.000000000016509	3.0404923498355467e-10	-2.0379950589893173e-09	3.0159220419863854e-09	6.600333980145382e-11
